,CH_1_ALLSEQS_Rare_numSampled,variable,value,Location/Type
5190,30400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5191,30500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5192,30574,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5193,30600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5194,30700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5195,30800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5196,30900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5197,31000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5198,31100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5199,31200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5200,31263,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5201,31300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5202,31400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5203,31500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5204,31600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5205,31700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5206,31800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5207,31900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5208,32000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5209,32100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5210,32200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5211,32300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5212,32400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5213,32500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5214,32600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5215,32700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5216,32800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5217,32900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5218,33000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5219,33100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5220,33200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5221,33300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5222,33400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5223,33500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5224,33600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5225,33700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5226,33800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5227,33900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5228,33917,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5229,34000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5230,34100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5231,34200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5232,34300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5233,34400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5234,34500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5235,34600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5236,34673,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5237,34700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5238,34800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5239,34900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5240,35000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5241,35100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5242,35200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5243,35300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5244,35400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5245,35481,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5246,35500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5247,35600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5248,35700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5249,35777,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5250,35800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5251,35883,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5252,35900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5253,36000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5254,36100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5255,36200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5256,36300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5257,36400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5258,36500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5259,36600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5260,36700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5261,36800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5262,36900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5263,37000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5264,37100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5265,37200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5266,37300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5267,37400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5268,37500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5269,37600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5270,37700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5271,37800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5272,37900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5273,38000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5274,38100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5275,38200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5276,38300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5277,38400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5278,38500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5279,38600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5280,38700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5281,38800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5282,38803,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5283,38900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5284,39000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5285,39100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5286,39200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5287,39300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5288,39400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5289,39500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5290,39600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5291,39700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5292,39800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5293,39900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5294,40000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5295,40100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5296,40200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5297,40300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5298,40400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5299,40500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5300,40600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5301,40700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5302,40800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5303,40838,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5304,40900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5305,41000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5306,41100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5307,41200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5308,41300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5309,41400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5310,41500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5311,41600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5312,41700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5313,41800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5314,41900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5315,42000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5316,42100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5317,42200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5318,42300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5319,42400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5320,42500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5321,42600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5322,42700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5323,42800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5324,42877,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5325,42900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5326,43000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5327,43100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5328,43200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5329,43300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5330,43400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5331,43500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5332,43600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5333,43700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5334,43800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5335,43900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5336,44000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5337,44100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5338,44200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5339,44300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5340,44400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5341,44414,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5342,44500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5343,44600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5344,44700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5345,44800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5346,44900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5347,45000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5348,45100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5349,45200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5350,45300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5351,45400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5352,45500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5353,45600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5354,45700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5355,45800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5356,45900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5357,46000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5358,46100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5359,46200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5360,46300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5361,46400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5362,46465,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5363,46500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5364,46600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5365,46700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5366,46800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5367,46900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5368,47000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5369,47100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5370,47200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5371,47300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5372,47400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5373,47500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5374,47600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5375,47700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5376,47800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5377,47900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5378,48000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5379,48100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5380,48200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5381,48300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5382,48400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5383,48500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5384,48600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5385,48700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5386,48800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5387,48900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5388,49000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5389,49100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5390,49200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5391,49300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5392,49400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5393,49500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5394,49600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5395,49700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5396,49800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5397,49900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5398,50000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5399,50100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5400,50200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5401,50300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5402,50400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5403,50500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5404,50600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5405,50700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5406,50800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5407,50900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5408,51000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5409,51100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5410,51200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5411,51250,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5412,51300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5413,51400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5414,51500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5415,51600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5416,51700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5417,51800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5418,51900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5419,52000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5420,52100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5421,52200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5422,52300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5423,52400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5424,52500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5425,52600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5426,52700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5427,52800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5428,52900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5429,53000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5430,53100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5431,53200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5432,53247,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5433,53300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5434,53400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5435,53500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5436,53600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5437,53700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5438,53800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5439,53900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5440,54000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5441,54100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5442,54200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5443,54300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5444,54400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5445,54500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5446,54600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5447,54700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5448,54800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5449,54900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5450,55000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5451,55100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5452,55107,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5453,55200,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5454,55300,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5455,55400,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5456,55500,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5457,55600,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5458,55700,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5459,55800,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5460,55900,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5461,56000,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5462,56100,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5463,56157,userLabel.H2O.049.502.719.1F_filt.fastq.gz,NA,Cranberry/H2O
5464,1,userLabel.H2O.050.503.719.1F_filt.fastq.gz,1,Cranberry/H2O
5465,100,userLabel.H2O.050.503.719.1F_filt.fastq.gz,29.288,Cranberry/H2O
5466,200,userLabel.H2O.050.503.719.1F_filt.fastq.gz,44.42,Cranberry/H2O
5467,300,userLabel.H2O.050.503.719.1F_filt.fastq.gz,55.861,Cranberry/H2O
5468,400,userLabel.H2O.050.503.719.1F_filt.fastq.gz,65.021,Cranberry/H2O
5469,500,userLabel.H2O.050.503.719.1F_filt.fastq.gz,72.652,Cranberry/H2O
5470,600,userLabel.H2O.050.503.719.1F_filt.fastq.gz,79.218,Cranberry/H2O
5471,700,userLabel.H2O.050.503.719.1F_filt.fastq.gz,84.872,Cranberry/H2O
5472,800,userLabel.H2O.050.503.719.1F_filt.fastq.gz,90.13,Cranberry/H2O
5473,900,userLabel.H2O.050.503.719.1F_filt.fastq.gz,94.701,Cranberry/H2O
5474,1000,userLabel.H2O.050.503.719.1F_filt.fastq.gz,98.926,Cranberry/H2O
5475,1100,userLabel.H2O.050.503.719.1F_filt.fastq.gz,102.7,Cranberry/H2O
5476,1200,userLabel.H2O.050.503.719.1F_filt.fastq.gz,106.288,Cranberry/H2O
5477,1300,userLabel.H2O.050.503.719.1F_filt.fastq.gz,109.62,Cranberry/H2O
5478,1400,userLabel.H2O.050.503.719.1F_filt.fastq.gz,112.649,Cranberry/H2O
5479,1500,userLabel.H2O.050.503.719.1F_filt.fastq.gz,115.49,Cranberry/H2O
5480,1600,userLabel.H2O.050.503.719.1F_filt.fastq.gz,118.284,Cranberry/H2O
5481,1700,userLabel.H2O.050.503.719.1F_filt.fastq.gz,120.867,Cranberry/H2O
5482,1800,userLabel.H2O.050.503.719.1F_filt.fastq.gz,123.361,Cranberry/H2O
5483,1900,userLabel.H2O.050.503.719.1F_filt.fastq.gz,125.638,Cranberry/H2O
5484,2000,userLabel.H2O.050.503.719.1F_filt.fastq.gz,127.806,Cranberry/H2O
5485,2100,userLabel.H2O.050.503.719.1F_filt.fastq.gz,129.932,Cranberry/H2O
