,CH_1_ALLSEQS_Rare_numSampled,variable,value,Location/Type
9252,14100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.875,Cranberry/NP
9253,14200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.881,Cranberry/NP
9254,14300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.883,Cranberry/NP
9255,14400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.888,Cranberry/NP
9256,14500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.89,Cranberry/NP
9257,14600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.894,Cranberry/NP
9258,14700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.898,Cranberry/NP
9259,14800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.898,Cranberry/NP
9260,14900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.903,Cranberry/NP
9261,15000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.905,Cranberry/NP
9262,15100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.906,Cranberry/NP
9263,15200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.908,Cranberry/NP
9264,15300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.909,Cranberry/NP
9265,15400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.911,Cranberry/NP
9266,15500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.913,Cranberry/NP
9267,15600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.917,Cranberry/NP
9268,15700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.92,Cranberry/NP
9269,15800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.92,Cranberry/NP
9270,15900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.922,Cranberry/NP
9271,15927,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.922,Cranberry/NP
9272,16000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.922,Cranberry/NP
9273,16100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.93,Cranberry/NP
9274,16200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.933,Cranberry/NP
9275,16300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.934,Cranberry/NP
9276,16400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.935,Cranberry/NP
9277,16500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.937,Cranberry/NP
9278,16600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.938,Cranberry/NP
9279,16700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.939,Cranberry/NP
9280,16800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.942,Cranberry/NP
9281,16900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.943,Cranberry/NP
9282,17000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.947,Cranberry/NP
9283,17100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.951,Cranberry/NP
9284,17200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.951,Cranberry/NP
9285,17206,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.951,Cranberry/NP
9286,17300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.951,Cranberry/NP
9287,17358,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.952,Cranberry/NP
9288,17400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.952,Cranberry/NP
9289,17500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.957,Cranberry/NP
9290,17600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.959,Cranberry/NP
9291,17700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.96,Cranberry/NP
9292,17800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.962,Cranberry/NP
9293,17900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.964,Cranberry/NP
9294,18000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.965,Cranberry/NP
9295,18100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.967,Cranberry/NP
9296,18200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.968,Cranberry/NP
9297,18300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.969,Cranberry/NP
9298,18400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.969,Cranberry/NP
9299,18500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.969,Cranberry/NP
9300,18600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.969,Cranberry/NP
9301,18700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.972,Cranberry/NP
9302,18786,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.972,Cranberry/NP
9303,18800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.972,Cranberry/NP
9304,18900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.973,Cranberry/NP
9305,19000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.974,Cranberry/NP
9306,19100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.975,Cranberry/NP
9307,19200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.977,Cranberry/NP
9308,19300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.979,Cranberry/NP
9309,19400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.979,Cranberry/NP
9310,19500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.981,Cranberry/NP
9311,19600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.982,Cranberry/NP
9312,19700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.982,Cranberry/NP
9313,19800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.984,Cranberry/NP
9314,19900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.984,Cranberry/NP
9315,20000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.986,Cranberry/NP
9316,20100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.987,Cranberry/NP
9317,20200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.987,Cranberry/NP
9318,20300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.987,Cranberry/NP
9319,20400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.989,Cranberry/NP
9320,20500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.989,Cranberry/NP
9321,20515,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.989,Cranberry/NP
9322,20600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.99,Cranberry/NP
9323,20615,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.99,Cranberry/NP
9324,20700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.991,Cranberry/NP
9325,20800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.991,Cranberry/NP
9326,20900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.991,Cranberry/NP
9327,21000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.992,Cranberry/NP
9328,21100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.992,Cranberry/NP
9329,21200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.993,Cranberry/NP
9330,21300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.994,Cranberry/NP
9331,21400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.995,Cranberry/NP
9332,21500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.995,Cranberry/NP
9333,21600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.995,Cranberry/NP
9334,21659,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.995,Cranberry/NP
9335,21700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9336,21800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9337,21873,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9338,21900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9339,22000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9340,22100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9341,22200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9342,22300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9343,22400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.996,Cranberry/NP
9344,22500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.997,Cranberry/NP
9345,22600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.997,Cranberry/NP
9346,22700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.997,Cranberry/NP
9347,22800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.997,Cranberry/NP
9348,22877,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.998,Cranberry/NP
9349,22900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.998,Cranberry/NP
9350,23000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9351,23100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9352,23200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9353,23300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9354,23400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9355,23451,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9356,23495,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9357,23500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9358,23600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9359,23700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9360,23800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9361,23900,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9362,24000,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9363,24100,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9364,24200,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9365,24300,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9366,24318,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9367,24389,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9368,24400,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9369,24500,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9370,24600,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9371,24628,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9372,24700,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9373,24800,userLabel.NP.025.513.716.1F_filt.fastq.gz,12.999,Cranberry/NP
9374,24900,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9375,24948,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9376,24951,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9377,25000,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9378,25005,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9379,25100,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9380,25135,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9381,25200,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9382,25300,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9383,25400,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9384,25500,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9385,25548,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9386,25600,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9387,25700,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9388,25800,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9389,25900,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9390,26000,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9391,26100,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9392,26200,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9393,26300,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9394,26400,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9395,26500,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9396,26600,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9397,26700,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9398,26763,userLabel.NP.025.513.716.1F_filt.fastq.gz,13,Cranberry/NP
9399,26800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9400,26900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9401,27000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9402,27100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9403,27200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9404,27300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9405,27400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9406,27470,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9407,27500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9408,27600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9409,27606,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9410,27700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9411,27800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9412,27900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9413,28000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9414,28100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9415,28200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9416,28300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9417,28400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9418,28500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9419,28600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9420,28700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9421,28800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9422,28831,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9423,28892,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9424,28900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9425,29000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9426,29100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9427,29200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9428,29300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9429,29400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9430,29500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9431,29600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9432,29700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9433,29800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9434,29900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9435,30000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9436,30100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9437,30200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9438,30300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9439,30400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9440,30500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9441,30574,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9442,30600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9443,30700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9444,30800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9445,30900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9446,31000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9447,31100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9448,31200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9449,31263,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9450,31300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9451,31400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9452,31500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9453,31600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9454,31700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9455,31800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9456,31900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9457,32000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9458,32100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9459,32200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9460,32300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9461,32400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9462,32500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9463,32600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9464,32700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9465,32800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9466,32900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9467,33000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9468,33100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9469,33200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9470,33300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9471,33400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9472,33500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9473,33600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9474,33700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9475,33800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9476,33900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9477,33917,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9478,34000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9479,34100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9480,34200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9481,34300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9482,34400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9483,34500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9484,34600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9485,34673,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9486,34700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9487,34800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9488,34900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9489,35000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9490,35100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9491,35200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9492,35300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9493,35400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9494,35481,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9495,35500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9496,35600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9497,35700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9498,35777,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9499,35800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9500,35883,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9501,35900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9502,36000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9503,36100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9504,36200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9505,36300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9506,36400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9507,36500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9508,36600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9509,36700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9510,36800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9511,36900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9512,37000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9513,37100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9514,37200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9515,37300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9516,37400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9517,37500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9518,37600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9519,37700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9520,37800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9521,37900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9522,38000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9523,38100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9524,38200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9525,38300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9526,38400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9527,38500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9528,38600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9529,38700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9530,38800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9531,38803,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9532,38900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9533,39000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9534,39100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9535,39200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9536,39300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9537,39400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9538,39500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9539,39600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9540,39700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9541,39800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9542,39900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9543,40000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9544,40100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9545,40200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9546,40300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9547,40400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9548,40500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9549,40600,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9550,40700,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9551,40800,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9552,40838,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9553,40900,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9554,41000,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9555,41100,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9556,41200,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9557,41300,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9558,41400,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
9559,41500,userLabel.NP.025.513.716.1F_filt.fastq.gz,NA,Cranberry/NP
